material,damping_kg_s,coarse_dt_s,fine_dt_s,time_s,position_rms_m,velocity_rms_m_s,position_max_m,velocity_max_m_s,com_position_difference_m,com_velocity_difference_m_s,internal_kinetic_difference_j,body_elastic_difference_j
glass,0,3.125E-06,1.5625E-06,0.0028,5.905138828500255e-08,0.006035011498436802,1.6105843753111415e-07,0.03216466673993953,8.881877908857292e-09,1.8799434707839069e-06,0.0048812585560617,0.004573793605000001
glass,0,3.125E-06,1.5625E-06,0.0029,6.04363378131555e-08,0.006615209021162514,1.7656769402130124e-07,0.024623809976527716,9.06987225807784e-09,1.8799434789995573e-06,0.0022701777414369344,0.002577642692799996
glass,0,3.125E-06,1.5625E-06,0.003,6.281454776284529e-08,0.007095823765653981,2.2428588172807018e-07,0.0299422590141607,9.25786660868752e-09,1.8799434936545012e-06,0.0028225699222163975,0.0025151049710999997
glass,0,3.125E-06,1.5625E-06,0.0031,6.459826891349488e-08,0.007068623237458201,2.2100272784042474e-07,0.03052193373009593,9.445860958104577e-09,1.8799435015370847e-06,0.002210784930044679,0.0025182498810000023
glass,0,3.125E-06,1.5625E-06,0.0032,7.777780498660431e-08,0.007004159509146336,1.5090726462724184e-07,0.02454663062303134,9.633855306545855e-09,1.8799435032024192e-06,0.0030425420253799296,0.0033500069765500014
glass,0,3.125E-06,1.5625E-06,0.0033,7.495090163990792e-08,0.0072603545557567845,2.177331296301932e-07,0.026509754285896414,9.821849655746072e-09,1.879943475224799e-06,0.00438210834835479,0.004074643397500001
glass,0,3.125E-06,1.5625E-06,0.0034,7.9288961055085e-08,0.007361028518077696,2.1111353518121767e-07,0.037688957250643584,1.0009844003048935e-08,1.8799434580163421e-06,0.0005501480008730589,0.00024268304979999794
glass,0,3.125E-06,1.5625E-06,0.0035,8.317970895377358e-08,0.007862386658741411,1.9291398327974946e-07,0.020749041238749055,1.019783835056864e-08,1.8799434626792788e-06,0.00458321268717498,0.0042757477366
glass,0,3.125E-06,1.5625E-06,0.0036,7.434492270774043e-08,0.007516526162290867,2.398298345196448e-07,0.031557603466213835,1.038583269646204e-08,1.8799434776672896e-06,0.002612623307191358,0.002305158356800001
glass,0,3.125E-06,1.5625E-06,0.0037,9.564035699677741e-08,0.00826825453053493,2.705519694674173e-07,0.02661482926536274,1.0573827044090165e-08,1.8799434964300588e-06,0.00029887711799990446,0.0006063420682599994
glass,0,3.125E-06,1.5625E-06,0.0038,9.684605230012088e-08,0.007979805062370829,3.7403626731991046e-07,0.04698833488832463,1.0761821390959348e-08,1.8799434863270292e-06,0.005048573330637712,0.0047411083808
glass,0,3.125E-06,1.5625E-06,0.0039,9.11692768585291e-08,0.008473828688042407,2.6270960651217907e-07,0.029669536956718052,1.0949815739671674e-08,1.8799434660099479e-06,0.002049351579301313,0.002356816528699998
glass,0,3.125E-06,1.5625E-06,0.004,1.143363372035427e-07,0.007350688131841374,2.568203650174901e-07,0.030575814661239775,1.1137810086324017e-08,1.879943440363796e-06,0.004429656804674061,0.004122191855210001
glass,0,3.125E-06,1.5625E-06,0.0041,1.0049284088416351e-07,0.007409388645466082,3.383937245550299e-07,0.03008677932194348,1.1325804434927924e-08,1.8799434580163421e-06,0.0008248502676606179,0.0011323152166000036
glass,0,3.125E-06,1.5625E-06,0.0042,1.1139539309974646e-07,0.008509702776575836,3.5462875255798387e-07,0.03471815986936176,1.1513798784616032e-08,1.8799434549077176e-06,0.004155248889152814,0.004462713838100001
glass,0,3.125E-06,1.5625E-06,0.0043,1.207590965252848e-07,0.00817308174062854,4.612601905984448e-07,0.025372263662358785,1.1701793127798928e-08,1.879943469340617e-06,0.007685573069617015,0.007378108120800003
glass,0,3.125E-06,1.5625E-06,0.0044,1.0583151301136914e-07,0.009353138365137953,4.4431288087620757e-07,0.030980533572135593,1.1889787473150228e-08,1.8799434606808774e-06,0.0032915983195128846,0.0035990632679000004
glass,0,3.125E-06,1.5625E-06,0.0045,1.1544862130850998e-07,0.010177265122907068,4.5654994376698177e-07,0.02461287950947089,1.207778181936889e-08,1.8799434559069184e-06,0.006134114386002566,0.005826649437799999
glass,0,3.125E-06,1.5625E-06,0.0046,1.028206693555746e-07,0.009875477710293748,2.54144250956545e-07,0.033988745106799494,1.2265776164286509e-08,1.8799434531313608e-06,0.004884242758942404,0.004576777810400001
glass,0,3.125E-06,1.5625E-06,0.0047,1.3158045903642968e-07,0.00911383018822703,5.19877923932377e-07,0.03181227415778476,1.2453770511589373e-08,1.879943458682476e-06,0.00943371012922812,0.009741175078099998
glass,0,3.125E-06,1.5625E-06,0.0048,1.411682859904105e-07,0.007510849140065713,3.0142835122183027e-07,0.03102793896429401,1.2641764858458556e-08,1.8799434757799105e-06,0.0053876179047887,0.005080152956599998
glass,0,3.125E-06,1.5625E-06,0.0049,1.4013305361942152e-07,0.007824784841901286,6.40320787531623e-07,0.044259634349677834,1.2829759203809856e-08,1.8799434761129774e-06,0.00592169063059789,0.006229155578299998
glass,0,3.125E-06,1.5625E-06,0.005,1.6459841539408412e-07,0.007325870333256891,2.942981580498821e-07,0.02827735684711132,1.3017753547860113e-08,1.8799434795546688e-06,0.00018371032562237988,0.00012375462179999887
glass,0,1.5625E-06,7.8125E-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glass,0,1.5625E-06,7.8125E-07,0.0001,1.2262504683064228e-15,0.0,2.0350724194510405e-15,0.0,4.152672347703047e-16,0.0,0.0,1.217408741359e-18
glass,0,1.5625E-06,7.8125E-07,0.0002,1.0942157352353875e-15,1.2476289815531815e-10,3.285373917885729e-15,1.4230840618291347e-09,5.049145954079006e-16,5.551115123125783e-17,1.3652735592433174e-19,6.58337873997e-19
glass,0,1.5625E-06,7.8125E-07,0.0003,8.944441222900222e-16,1.1201087053113946e-10,3.891253501863749e-15,2.0689434987317352e-09,5.039043101360668e-16,5.551115123125783e-17,5.800222998908556e-19,4.548250044279999e-19
glass,0,1.5625E-06,7.8125E-07,0.0004,9.035972015953332e-16,1.3998904634172015e-10,3.889446557953054e-15,2.7449850989914035e-09,5.027955262431402e-16,5.551115123125783e-17,4.387935449073797e-19,5.906722112040001e-19
glass,0,1.5625E-06,7.8125E-07,0.0005,1.0214136878697524e-15,1.9453243238636762e-10,3.838864519201906e-15,2.907294957073844e-09,5.039225420216186e-16,0.0,1.1190199034529237e-18,7.794873648640001e-19
glass,0,1.5625E-06,7.8125E-07,0.0006,9.69620019994363e-16,2.071409481159774e-10,6.767367725088344e-15,3.344721112489535e-09,5.011760061683563e-16,5.551115123125783e-17,1.3165093674346359e-18,9.03182698383e-19
glass,0,1.5625E-06,7.8125E-07,0.0007,9.492374010359385e-16,2.0698435690581961e-10,4.4702205005993436e-15,3.8815911903127845e-09,5.019756199199104e-16,7.850462293418876e-17,1.3322007806622058e-18,8.61844176944e-19
glass,0,1.5625E-06,7.8125E-07,0.0008,1.0733471294110843e-15,1.8851621321231117e-10,4.50959777161646e-15,4.14525018041326e-09,4.985369654944946e-16,2.2887833992611187e-16,1.0800099428009414e-18,1.1543374703189999e-18
glass,0,1.5625E-06,7.8125E-07,0.0009,1.0458411159699822e-15,2.0113799599687956e-10,5.79114614558997e-15,4.1441279595831786e-09,4.969680367581573e-16,2.2887833992611187e-16,1.6366149931161985e-18,1.1302451026480002e-18
glass,0,1.5625E-06,7.8125E-07,0.001,1.0391526158989457e-15,1.9296996925884467e-10,5.235973659727278e-15,3.401057131237921e-09,4.948117345888295e-16,2.2887833992611187e-16,9.85950649411852e-19,1.8074087083229997e-18
glass,0,1.5625E-06,7.8125E-07,0.0011,1.737911700156479e-09,0.0005683764463586149,4.4357391327156146e-08,0.016720975726328975,2.0309899530453763e-10,6.080852499312783e-08,3.479829221426922e-05,0.00022951018500005915
glass,0,1.5625E-06,7.8125E-07,0.0012,3.313806625413318e-09,0.0010255630189182259,5.245252474858651e-08,0.026113803909518275,3.0992157711749266e-10,6.24813286886905e-07,9.108387196823248e-05,0.001687531540000009
glass,0,1.5625E-06,7.8125E-07,0.0013,4.56671473929491e-09,0.0011791314311171144,5.1121863351186926e-08,0.0296452236135297,2.8661342917109103e-10,3.033185859480092e-06,0.00011169105076134275,0.004639383420000698
glass,0,1.5625E-06,7.8125E-07,0.0014,4.648927585351991e-09,0.0015642753775643526,2.423546954926599e-08,0.022706077786450587,6.706687202295226e-11,4.047031915671573e-06,6.37398197034008e-05,0.0046832350199998984
glass,0,1.5625E-06,7.8125E-07,0.0015,7.767248201095716e-09,0.001060283581366744,7.873189189913228e-08,0.012933675861911935,3.4409963203494184e-10,4.359225373229414e-06,6.656811303970903e-05,0.01070321682999964
glass,0,1.5625E-06,7.8125E-07,0.0016,7.060962773217708e-09,0.0021100108538905805,7.452606257434432e-08,0.02715467893250671,8.174693073068787e-10,2.429566669848171e-06,0.00020152010660803507,0.012210087530000191
glass,0,1.5625E-06,7.8125E-07,0.0017,9.446027292608489e-09,0.0018259910143623443,7.733618242027415e-08,0.017452969133721307,1.293877283309755e-09,1.0826666640983973e-07,0.0004204233680103059,0.004820098479999979
glass,0,1.5625E-06,7.8125E-07,0.0018,9.944742817499687e-09,0.0018375061390625952,9.886069764328927e-08,0.018655526058647398,1.7363642509493598e-09,5.44945019220755e-07,4.338403603255936e-05,0.0020028921570000024
glass,0,1.5625E-06,7.8125E-07,0.0019,9.686849632703849e-09,0.00256728408361919,5.168763226498957e-08,0.03407616784107066,1.810696081136898e-09,7.148009801838384e-07,0.00016160770180465717,0.000278513666199999
glass,0,1.5625E-06,7.8125E-07,0.002,1.302186157876826e-08,0.0022079921275072172,1.2480383551552667e-07,0.039174269871411094,1.8821761771761333e-09,7.148009749657902e-07,0.00017752989224427418,6.0623927799999255e-05
glass,0,1.5625E-06,7.8125E-07,0.0021,1.2329764929994676e-08,0.0029082860051408005,9.06897349482952e-08,0.038717739119806784,1.9536562772269167e-09,7.148009971702507e-07,0.00012677501217266303,0.00024368097660000532
glass,0,1.5625E-06,7.8125E-07,0.0022,1.5273416254228863e-08,0.0022138264056906173,1.2626196206179748e-07,0.01804686273055746,2.0251363768440197e-09,7.148010060520349e-07,0.00022264735736905739,0.0003395533219499999
glass,0,1.5625E-06,7.8125E-07,0.0023,1.302148172299779e-08,0.0031833686896062074,5.046718469514655e-08,0.03625898129060341,2.096616478737948e-09,7.148010069402133e-07,0.00011171946093501382,5.1865035999992815e-06
glass,0,1.5625E-06,7.8125E-07,0.0024,1.6615644665245757e-08,0.002467954591057218,1.4262497989680937e-07,0.03713428789287635,2.1680965778129494e-09,7.148009896207341e-07,0.0007771095306267767,0.0008940154944000016
glass,0,1.5625E-06,7.8125E-07,0.0025,1.6326178869345056e-08,0.0030824383990048464,1.255289429030383e-07,0.031131001823873957,2.2395766789479358e-09,7.14800969747742e-07,0.0005482214101701147,0.0004313154462000021
glass,0,1.5625E-06,7.8125E-07,0.0026,1.8620755589964026e-08,0.00259333589918095,9.637334181724182e-08,0.02369713938547781,2.3110567777789934e-09,7.148009716351211e-07,0.00043769354109049474,0.0005545995052999991
glass,0,1.5625E-06,7.8125E-07,0.0027,1.8273474805616358e-08,0.0030623748164089696,7.338819316138335e-08,0.024688879387743383,2.382536877748462e-09,7.148009769641916e-07,0.0002121389699763082,9.523300540000001e-05
glass,0,1.5625E-06,7.8125E-07,0.0028,1.819008170758397e-08,0.003030377819962078,4.558765773210461e-08,0.03561832313632949,2.454016974607626e-09,7.148009939506039e-07,0.0012051600024304988,0.0010882540373999966
glass,0,1.5625E-06,7.8125E-07,0.0029,1.9566185235119648e-08,0.0031610144723628253,9.037775758274096e-08,0.012219183421813001,2.5254970726865184e-09,7.1480099617105e-07,0.0009015007464001773,0.0010184067111000013
glass,0,1.5625E-06,7.8125E-07,0.003,2.063098689864372e-08,0.0032308240679359153,7.365232251865805e-08,0.017904900150453474,2.5969771718021783e-09,7.148009848467751e-07,0.000742866781101692,0.0006259608165000013
glass,0,1.5625E-06,7.8125E-07,0.0031,2.4893300743408534e-08,0.0029024406113358292,1.2111017036464666e-07,0.012719288876178106,2.6684572710669163e-09,7.148009839585967e-07,0.0003367175941010013,0.00045362355889999595
glass,0,1.5625E-06,7.8125E-07,0.0032,2.6718920176639073e-08,0.0032941690079052195,1.0121569124499352e-07,0.018447707539707463,2.7399373733403154e-09,7.148009806279276e-07,0.0004263677668823601,0.0005432737320599998
glass,0,1.5625E-06,7.8125E-07,0.0033,2.5607158460971572e-08,0.003433878548998487,1.1674385816395905e-07,0.01941619746941777,2.811417471656376e-09,7.148009980584291e-07,0.0011672010345030216,0.0010502950691999996
glass,0,1.5625E-06,7.8125E-07,0.0034,2.3248243909859636e-08,0.004027246287543462,7.010712556867095e-08,0.03419033273372757,2.8828975704061186e-09,7.148010064961241e-07,0.00011652487311447982,0.00023343083839999848
glass,0,1.5625E-06,7.8125E-07,0.0035,2.5788659589547283e-08,0.0038621124582538316,1.019608531531433e-07,0.012919058023955723,2.9543776704569036e-09,7.14801009382704e-07,0.0005663801022486523,0.00044947413670000033
glass,0,1.5625E-06,7.8125E-07,0.0036,2.3123761918806343e-08,0.0042716767789562305,8.53399217605224e-08,0.02919080489447439,3.025857768989806e-09,7.14800992507314e-07,0.0001397769556559965,2.2870990199999608e-05
glass,0,1.5625E-06,7.8125E-07,0.0037,3.224463709908901e-08,0.0036875414417537793,1.2304307862438993e-07,0.025844956100295795,3.09733786860691e-09,7.148009731894334e-07,5.01185506238816e-06,0.00011189411070000078
glass,0,1.5625E-06,7.8125E-07,0.0038,3.1424155387188915e-08,0.0041653464443088635,1.3028981138733193e-07,0.035126273470806685,3.1688179689829555e-09,7.14800985179842e-07,0.001034006130827346,0.0009171001654000033
glass,0,1.5625E-06,7.8125E-07,0.0039,3.097945549104087e-08,0.003981871093405354,9.283330708653976e-08,0.018234863150680104,3.2402980671905972e-09,7.148009952828716e-07,4.361912227184364e-05,7.328684320000167e-05
glass,0,1.5625E-06,7.8125E-07,0.004,3.618739581102774e-08,0.004103303181681697,1.1136630129193749e-07,0.03498400505506609,3.3117781652898188e-09,7.148010161550644e-07,0.0017250812717301,0.0016081753067000003
glass,0,1.5625E-06,7.8125E-07,0.0041,2.9156266967409913e-08,0.00443474496637843,1.011474786427602e-07,0.02303661053167071,3.3832582666416476e-09,7.148010070512356e-07,8.58403855759065e-05,3.106557959999673e-05
glass,0,1.5625E-06,7.8125E-07,0.0042,3.7396399538701014e-08,0.0039564461598144245,1.1930820051353486e-07,0.023644067004374575,3.4547383623556236e-09,7.148009969482061e-07,0.0004733973414598053,0.0005903033074999998
glass,0,1.5625E-06,7.8125E-07,0.0043,3.548115642606681e-08,0.004307763440877341,1.0196982549326799e-07,0.019561412380578482,3.5262184630569303e-09,7.148009916191356e-07,0.0017321367096660885,0.0016152307436999996
glass,0,1.5625E-06,7.8125E-07,0.0044,3.4871770743726714e-08,0.004366467085819848,2.465717267030598e-07,0.01745006785708785,3.597698560071949e-09,7.148009953938939e-07,0.001340152201490974,0.0014570581678000037
glass,0,1.5625E-06,7.8125E-07,0.0045,4.1302793933786505e-08,0.0039421406660980155,9.063657721575248e-08,0.013592333649480797,3.669178661423777e-09,7.148010018331874e-07,0.0005718482504438252,0.0004549422844999998
glass,0,1.5625E-06,7.8125E-07,0.0046,3.381605706913463e-08,0.004786509465933312,8.53084475315718e-08,0.02018757584924619,3.740658762125084e-09,7.148010008339867e-07,0.0007002835392779534,0.0005833775735999969
glass,0,1.5625E-06,7.8125E-07,0.0047,4.52998872360311e-08,0.004045049564004616,1.0389516064135407e-07,0.023037368141142656,3.812138863260071e-09,7.148010088275925e-07,0.001411042002289399,0.0015279479683900001
glass,0,1.5625E-06,7.8125E-07,0.0048,4.101749217150899e-08,0.004562248679778832,1.3984658195353994e-07,0.015165404103600616,3.883618962877175e-09,7.148009993906967e-07,0.0024313851447998573,0.0023144791779000015
glass,0,1.5625E-06,7.8125E-07,0.0049,4.2826608391893343e-08,0.004599306063553667,1.5594569516275136e-07,0.021537108332175484,3.955099064229003e-09,7.148009927293586e-07,4.5414002498859324e-05,7.14919648000037e-05
glass,0,1.5625E-06,7.8125E-07,0.005,4.403096945361058e-08,0.005341012510455581,1.286308213277465e-07,0.022554386164923973,4.026579164279789e-09,7.148009881774442e-07,0.0018257815219213172,0.0017088755546199996
glass,10000,1.25E-05,6.25E-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glass,10000,1.25E-05,6.25E-06,0.0001,2.0396058299465963e-16,0.0,3.3306690738754696e-16,0.0,8.035147086669913e-17,0.0,0.0,5.722873866725e-20
glass,10000,1.25E-05,6.25E-06,0.0002,1.5831119585655992e-16,2.591402455947461e-11,4.20934145542537e-16,2.7223167787780883e-10,9.615081179463823e-17,2.0014830212433605e-16,3.9714331027238637e-20,3.167788510843e-20
glass,10000,1.25E-05,6.25E-06,0.0003,1.6237864808606889e-16,2.4259350592394535e-11,4.20934145542537e-16,1.9968774940680308e-10,9.593509011069148e-17,7.850462293418876e-17,3.851377449777239e-20,3.4501323283420003e-20
glass,10000,1.25E-05,6.25E-06,0.0004,1.792078830146226e-16,2.442176803552529e-11,5.236560911713848e-16,2.6446647214197485e-10,9.627616566041178e-17,0.0,2.876412632749567e-20,4.569896967212e-20
glass,10000,1.25E-05,6.25E-06,0.0005,1.6579744931904355e-16,2.7496958662739065e-11,5.151967300028648e-16,2.0912876508521776e-10,9.622765839934851e-17,1.0007415106216802e-16,3.7175481631639507e-20,3.87976500873e-20
glass,10000,1.25E-05,6.25E-06,0.0006,1.9464883647960537e-16,2.696411563043666e-11,7.176578424046759e-16,2.379777993659495e-10,9.64381462982419e-17,2.897767167584095e-16,3.753838540504947e-20,4.10705932865e-20
glass,10000,1.25E-05,6.25E-06,0.0007,1.7853861182086318e-16,2.914929114417469e-11,5.582684061009224e-16,3.2855694014384176e-10,9.604843034161683e-17,2.830524433501838e-16,3.72282949178781e-20,4.48379056532e-20
glass,10000,1.25E-05,6.25E-06,0.0008,1.9170357124221563e-16,2.854738714923849e-11,5.422961973575514e-16,3.20312586815345e-10,9.694028983179129e-17,2.3551386880256624e-16,3.7521238947090283e-20,4.70340772726e-20
glass,10000,1.25E-05,6.25E-06,0.0009,1.9012081185060965e-16,2.988861330763058e-11,5.930623543049407e-16,3.649398834412015e-10,9.821542143678303e-17,2.6766507790745728e-16,3.842143572200322e-20,4.8060722315900005e-20
glass,10000,1.25E-05,6.25E-06,0.001,2.0034748870649807e-16,3.0193356896462895e-11,5.692008124507051e-16,2.914202698854774e-10,9.668774083448993e-17,1.565434149403107e-14,3.5868144414110415e-20,5.32801112309e-20
glass,10000,1.25E-05,6.25E-06,0.0011,2.4755865007231073e-07,0.0396850761252222,5.973788174129524e-07,0.11965194646638622,8.454854299099965e-09,9.7192892238529e-05,0.003151246411080333,0.020822401599999818
glass,10000,1.25E-05,6.25E-06,0.0012,3.8353614508370395e-07,0.04495315351842226,1.2560456332113442e-06,0.18218331447014924,1.8339678558351043e-09,4.069088301483781e-05,0.04666843463351594,0.09821891115000003
glass,10000,1.25E-05,6.25E-06,0.0013,4.2220354197140236e-07,0.04954701636989779,1.5815487893477975e-06,0.2068243951469463,7.292432235113042e-09,0.00018606724771677574,0.0006680357681487087,0.010873386480000136
glass,10000,1.25E-05,6.25E-06,0.0014,6.381840528516999e-07,0.04358731592782511,1.2664058399506312e-06,0.14561707737275614,7.761614667601766e-09,0.0008306112166600738,0.01248222902365495,0.4050163872699999
glass,10000,1.25E-05,6.25E-06,0.0015,6.577699788878165e-07,0.04673821486448653,1.7307369151731145e-06,0.13809228016032557,9.410816082227463e-08,0.0008108380990838326,0.05758274108060636,0.21198482417999998
glass,10000,1.25E-05,6.25E-06,0.0016,7.969733638168788e-07,0.04344035479072606,2.385272096339097e-06,0.13828706202419283,1.7311891645980897e-07,0.0008397910569737377,0.03276147677463864,0.10528658386000012
